instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
8475,2011-12-24,springer,2011,Dec,18,No,Sat,No,Normal,12.0,16.0,42.0,6.0,2,33,35,24
8476,2011-12-24,springer,2011,Dec,19,No,Sat,No,Normal,12.0,16.0,52.0,6.0,1,24,25,24
8477,2011-12-24,springer,2011,Dec,20,No,Sat,No,Normal,11.0,14.0,56.0,9.0,5,19,24,24
8478,2011-12-24,springer,2011,Dec,21,No,Sat,No,Normal,11.0,13.0,56.0,11.0,4,15,19,24
8479,2011-12-24,springer,2011,Dec,22,No,Sat,No,Normal,10.0,14.0,52.0,0.0,8,12,20,24
8480,2011-12-24,springer,2011,Dec,23,No,Sat,No,Normal,10.0,13.0,56.0,0.0,1,16,17,24
8481,2011-12-25,springer,2011,Dec,0,No,Sun,No,Normal,10.0,11.0,60.0,13.0,2,4,6,25
8482,2011-12-25,springer,2011,Dec,1,No,Sun,No,Normal,9.0,11.0,69.0,9.0,2,2,4,25
8483,2011-12-25,springer,2011,Dec,2,No,Sun,No,Normal,9.0,13.0,75.0,6.0,0,2,2,25
8484,2011-12-25,springer,2011,Dec,3,No,Sun,No,Normal,9.0,14.0,72.0,0.0,1,3,4,25
8485,2011-12-25,springer,2011,Dec,5,No,Sun,No,Normal,8.0,11.0,75.0,7.0,0,1,1,25
8486,2011-12-25,springer,2011,Dec,6,No,Sun,No,Normal,8.0,11.0,75.0,7.0,0,1,1,25
8487,2011-12-25,springer,2011,Dec,7,No,Sun,No,Normal,9.0,12.0,80.0,7.0,0,4,4,25
8488,2011-12-25,springer,2011,Dec,8,No,Sun,No,Normal,8.0,11.0,80.0,11.0,1,4,5,25
8489,2011-12-25,springer,2011,Dec,9,No,Sun,No,Normal,10.0,12.0,87.0,11.0,3,20,23,25
8490,2011-12-25,springer,2011,Dec,10,No,Sun,No,Normal,11.0,12.0,81.0,17.0,31,12,43,25
8491,2011-12-25,springer,2011,Dec,11,No,Sun,No,Normal,12.0,15.0,70.0,11.0,43,42,85,25
8492,2011-12-25,springer,2011,Dec,12,No,Sun,No,Normal,12.0,14.0,75.0,20.0,25,41,66,25
8493,2011-12-25,springer,2011,Dec,13,No,Sun,No,Normal,13.0,15.0,70.0,17.0,40,39,79,25
8494,2011-12-25,springer,2011,Dec,14,No,Sun,No,Normal,14.0,16.0,61.0,17.0,41,45,86,25
8495,2011-12-25,springer,2011,Dec,15,No,Sun,No,Normal,14.0,17.0,61.0,13.0,43,48,91,25
8496,2011-12-25,springer,2011,Dec,16,No,Sun,No,Normal,15.0,18.0,57.0,7.0,35,51,86,25
8497,2011-12-25,springer,2011,Dec,17,No,Sun,No,Normal,14.0,17.0,61.0,9.0,11,33,44,25
8498,2011-12-25,springer,2011,Dec,18,No,Sun,No,Normal,13.0,16.0,70.0,13.0,7,23,30,25
8499,2011-12-25,springer,2011,Dec,19,No,Sun,No,Normal,13.0,17.0,57.0,9.0,2,14,16,25
8500,2011-12-25,springer,2011,Dec,20,No,Sun,No,Normal,13.0,17.0,49.0,6.0,8,18,26,25
8501,2011-12-25,springer,2011,Dec,21,No,Sun,No,Normal,12.0,15.0,56.0,9.0,4,15,19,25
8502,2011-12-25,springer,2011,Dec,22,No,Sun,No,Normal,11.0,14.0,61.0,11.0,2,15,17,25
8503,2011-12-25,springer,2011,Dec,23,No,Sun,No,Normal,11.0,14.0,65.0,9.0,2,14,16,25
8504,2011-12-26,springer,2011,Dec,0,Yes,Mon,No,Normal,9.0,11.0,75.0,11.0,5,6,11,26
8505,2011-12-26,springer,2011,Dec,1,Yes,Mon,No,Normal,11.0,14.0,56.0,13.0,3,7,10,26
8506,2011-12-26,springer,2011,Dec,2,Yes,Mon,No,Normal,14.0,16.0,46.0,15.0,2,5,7,26
8507,2011-12-26,springer,2011,Dec,4,Yes,Mon,No,Normal,14.0,15.0,46.0,20.0,0,2,2,26
8508,2011-12-26,springer,2011,Dec,5,Yes,Mon,No,Normal,14.0,15.0,42.0,26.0,0,4,4,26
8509,2011-12-26,springer,2011,Dec,6,Yes,Mon,No,Normal,13.0,15.0,45.0,19.0,0,4,4,26
8510,2011-12-26,springer,2011,Dec,7,Yes,Mon,No,Normal,13.0,16.0,45.0,13.0,2,17,19,26
8511,2011-12-26,springer,2011,Dec,8,Yes,Mon,No,Normal,13.0,17.0,45.0,9.0,5,13,18,26
8512,2011-12-26,springer,2011,Dec,9,Yes,Mon,No,Normal,14.0,15.0,46.0,20.0,24,38,62,26
8513,2011-12-26,springer,2011,Dec,10,Yes,Mon,No,Normal,14.0,14.0,42.0,32.0,31,39,70,26
8514,2011-12-26,springer,2011,Dec,11,Yes,Mon,No,Normal,14.0,14.0,46.0,32.0,40,51,91,26
8515,2011-12-26,springer,2011,Dec,12,Yes,Mon,No,Normal,15.0,16.0,43.0,31.0,34,66,100,26
8516,2011-12-26,springer,2011,Dec,13,Yes,Mon,No,Normal,16.0,20.0,40.0,20.0,57,83,140,26
8517,2011-12-26,springer,2011,Dec,14,Yes,Mon,No,Normal,16.0,20.0,40.0,22.0,73,80,153,26
8518,2011-12-26,springer,2011,Dec,15,Yes,Mon,No,Normal,16.0,20.0,40.0,17.0,26,105,131,26
8519,2011-12-26,springer,2011,Dec,16,Yes,Mon,No,Normal,15.0,17.0,43.0,19.0,28,69,97,26
8520,2011-12-26,springer,2011,Dec,17,Yes,Mon,No,Normal,14.0,16.0,46.0,15.0,30,67,97,26
8521,2011-12-26,springer,2011,Dec,18,Yes,Mon,No,Normal,13.0,17.0,49.0,6.0,21,54,75,26
8522,2011-12-26,springer,2011,Dec,19,Yes,Mon,No,Normal,12.0,16.0,65.0,6.0,16,49,65,26
8523,2011-12-26,springer,2011,Dec,20,Yes,Mon,No,Normal,12.0,16.0,56.0,6.0,14,42,56,26
8524,2011-12-26,springer,2011,Dec,21,Yes,Mon,No,Normal,11.0,15.0,70.0,0.0,10,39,49,26
8525,2011-12-26,springer,2011,Dec,22,Yes,Mon,No,Normal,11.0,15.0,70.0,0.0,5,22,27,26
8526,2011-12-26,springer,2011,Dec,23,Yes,Mon,No,Normal,11.0,14.0,70.0,7.0,4,25,29,26
8527,2011-12-27,springer,2011,Dec,0,No,Tue,Yes,Normal,11.0,13.0,70.0,11.0,3,9,12,27
8528,2011-12-27,springer,2011,Dec,1,No,Tue,Yes,Normal,11.0,14.0,70.0,9.0,0,6,6,27
8529,2011-12-27,springer,2011,Dec,2,No,Tue,Yes,Normal,11.0,14.0,70.0,9.0,2,2,4,27
8530,2011-12-27,springer,2011,Dec,3,No,Tue,Yes,Moderate,12.0,14.0,61.0,15.0,0,3,3,27
8531,2011-12-27,springer,2011,Dec,4,No,Tue,Yes,Moderate,12.0,14.0,65.0,15.0,0,3,3,27
8532,2011-12-27,springer,2011,Dec,5,No,Tue,Yes,Moderate,12.0,14.0,64.0,19.0,0,8,8,27
8533,2011-12-27,springer,2011,Dec,6,No,Tue,Yes,Moderate,12.0,14.0,61.0,20.0,0,35,35,27
8534,2011-12-27,springer,2011,Dec,7,No,Tue,Yes,Moderate,12.0,14.0,65.0,19.0,1,79,80,27
8535,2011-12-27,springer,2011,Dec,8,No,Tue,Yes,Moderate,12.0,15.0,65.0,11.0,9,155,164,27
8536,2011-12-27,springer,2011,Dec,9,No,Tue,Yes,Caution,13.0,17.0,66.0,7.0,19,85,104,27
8537,2011-12-27,springer,2011,Dec,10,No,Tue,Yes,Moderate,13.0,17.0,66.0,6.0,13,47,60,27
8538,2011-12-27,springer,2011,Dec,11,No,Tue,Yes,Caution,13.0,17.0,66.0,7.0,6,24,30,27
8539,2011-12-27,springer,2011,Dec,12,No,Tue,Yes,Caution,12.0,16.0,81.0,6.0,8,16,24,27
8540,2011-12-27,springer,2011,Dec,13,No,Tue,Yes,Caution,12.0,15.0,87.0,9.0,1,19,20,27
8541,2011-12-27,springer,2011,Dec,14,No,Tue,Yes,Caution,17.0,21.0,82.0,26.0,0,14,14,27
8542,2011-12-27,springer,2011,Dec,15,No,Tue,Yes,Caution,17.0,21.0,82.0,26.0,2,17,19,27
8543,2011-12-27,springer,2011,Dec,16,No,Tue,Yes,Caution,18.0,22.0,88.0,22.0,2,44,46,27
8544,2011-12-27,springer,2011,Dec,17,No,Tue,Yes,Caution,16.0,20.0,87.0,9.0,6,109,115,27
8545,2011-12-27,springer,2011,Dec,18,No,Tue,Yes,Normal,16.0,20.0,87.0,19.0,9,126,135,27
8546,2011-12-27,springer,2011,Dec,19,No,Tue,Yes,Normal,14.0,17.0,87.0,11.0,3,87,90,27
8547,2011-12-27,springer,2011,Dec,20,No,Tue,Yes,Normal,13.0,17.0,93.0,6.0,3,66,69,27
8548,2011-12-27,springer,2011,Dec,21,No,Tue,Yes,Normal,13.0,17.0,87.0,6.0,11,52,63,27
8549,2011-12-27,springer,2011,Dec,22,No,Tue,Yes,Normal,13.0,17.0,87.0,6.0,3,29,32,27
8550,2011-12-27,springer,2011,Dec,23,No,Tue,Yes,Normal,12.0,15.0,93.0,9.0,2,24,26,27
8551,2011-12-28,springer,2011,Dec,0,No,Wed,Yes,Normal,13.0,16.0,87.0,11.0,0,10,10,28
8552,2011-12-28,springer,2011,Dec,1,No,Wed,Yes,Normal,13.0,16.0,76.0,11.0,0,12,12,28
8553,2011-12-28,springer,2011,Dec,2,No,Wed,Yes,Normal,13.0,15.0,61.0,17.0,0,7,7,28
8554,2011-12-28,springer,2011,Dec,3,No,Wed,Yes,Normal,13.0,15.0,61.0,17.0,0,4,4,28
8555,2011-12-28,springer,2011,Dec,5,No,Wed,Yes,Normal,13.0,14.0,57.0,24.0,0,9,9,28
8556,2011-12-28,springer,2011,Dec,6,No,Wed,Yes,Normal,13.0,15.0,57.0,17.0,1,42,43,28
8557,2011-12-28,springer,2011,Dec,7,No,Wed,Yes,Normal,13.0,15.0,57.0,17.0,4,106,110,28
8558,2011-12-28,springer,2011,Dec,8,No,Wed,Yes,Normal,13.0,14.0,57.0,24.0,11,206,217,28
8559,2011-12-28,springer,2011,Dec,9,No,Wed,Yes,Normal,13.0,15.0,57.0,22.0,18,171,189,28
8560,2011-12-28,springer,2011,Dec,10,No,Wed,Yes,Normal,14.0,16.0,57.0,15.0,12,84,96,28
8561,2011-12-28,springer,2011,Dec,11,No,Wed,Yes,Normal,15.0,17.0,46.0,24.0,18,93,111,28
8562,2011-12-28,springer,2011,Dec,12,No,Wed,Yes,Normal,14.0,14.0,46.0,32.0,32,108,140,28
8563,2011-12-28,springer,2011,Dec,13,No,Wed,Yes,Normal,14.0,14.0,39.0,31.0,24,135,159,28
8564,2011-12-28,springer,2011,Dec,14,No,Wed,Yes,Normal,13.0,14.0,39.0,26.0,24,96,120,28
8565,2011-12-28,springer,2011,Dec,15,No,Wed,Yes,Normal,13.0,14.0,36.0,28.0,16,101,117,28
8566,2011-12-28,springer,2011,Dec,16,No,Wed,Yes,Normal,12.0,14.0,36.0,28.0,23,144,167,28
8567,2011-12-28,springer,2011,Dec,17,No,Wed,Yes,Normal,11.0,14.0,38.0,17.0,25,225,250,28
8568,2011-12-28,springer,2011,Dec,18,No,Wed,Yes,Normal,11.0,11.0,38.0,22.0,10,159,169,28
8569,2011-12-28,springer,2011,Dec,19,No,Wed,Yes,Normal,10.0,11.0,41.0,17.0,16,135,151,28
8570,2011-12-28,springer,2011,Dec,20,No,Wed,Yes,Normal,10.0,11.0,41.0,15.0,9,70,79,28
8571,2011-12-28,springer,2011,Dec,21,No,Wed,Yes,Normal,9.0,11.0,44.0,9.0,7,63,70,28
8572,2011-12-28,springer,2011,Dec,22,No,Wed,Yes,Normal,9.0,12.0,44.0,7.0,2,31,33,28
8573,2011-12-28,springer,2011,Dec,23,No,Wed,Yes,Normal,9.0,11.0,44.0,17.0,3,36,39,28
8574,2011-12-29,springer,2011,Dec,0,No,Thr,Yes,Moderate,9.0,11.0,47.0,13.0,4,24,28,29
8575,2011-12-29,springer,2011,Dec,1,No,Thr,Yes,Normal,9.0,11.0,47.0,15.0,0,15,15,29
8576,2011-12-29,springer,2011,Dec,2,No,Thr,Yes,Normal,8.0,11.0,51.0,7.0,0,3,3,29
8577,2011-12-29,springer,2011,Dec,3,No,Thr,Yes,Normal,8.0,10.0,55.0,13.0,0,2,2,29
8578,2011-12-29,springer,2011,Dec,4,No,Thr,Yes,Normal,8.0,11.0,55.0,11.0,1,2,3,29
8579,2011-12-29,springer,2011,Dec,5,No,Thr,Yes,Normal,8.0,11.0,55.0,7.0,0,10,10,29
8580,2011-12-29,springer,2011,Dec,6,No,Thr,Yes,Normal,8.0,13.0,59.0,0.0,2,39,41,29
8581,2011-12-29,springer,2011,Dec,7,No,Thr,Yes,Normal,7.0,11.0,64.0,6.0,2,104,106,29
8582,2011-12-29,springer,2011,Dec,8,No,Thr,Yes,Moderate,8.0,13.0,64.0,0.0,3,207,210,29
8583,2011-12-29,springer,2011,Dec,9,No,Thr,Yes,Moderate,8.0,11.0,64.0,9.0,15,155,170,29
8584,2011-12-29,springer,2011,Dec,10,No,Thr,Yes,Moderate,9.0,11.0,64.0,11.0,13,97,110,29
8585,2011-12-29,springer,2011,Dec,11,No,Thr,Yes,Moderate,10.0,13.0,60.0,6.0,23,99,122,29
8586,2011-12-29,springer,2011,Dec,12,No,Thr,Yes,Moderate,11.0,14.0,56.0,7.0,12,118,130,29
8587,2011-12-29,springer,2011,Dec,13,No,Thr,Yes,Moderate,11.0,14.0,52.0,7.0,36,95,131,29
8588,2011-12-29,springer,2011,Dec,14,No,Thr,Yes,Moderate,12.0,17.0,52.0,0.0,30,112,142,29
8589,2011-12-29,springer,2011,Dec,15,No,Thr,Yes,Moderate,12.0,16.0,52.0,6.0,27,150,177,29
8590,2011-12-29,springer,2011,Dec,16,No,Thr,Yes,Normal,12.0,15.0,52.0,11.0,22,155,177,29
8591,2011-12-29,springer,2011,Dec,17,No,Thr,Yes,Normal,12.0,15.0,61.0,11.0,14,226,240,29
8592,2011-12-29,springer,2011,Dec,18,No,Thr,Yes,Normal,12.0,15.0,56.0,9.0,15,192,207,29
8593,2011-12-29,springer,2011,Dec,19,No,Thr,Yes,Normal,12.0,16.0,56.0,7.0,11,124,135,29
8594,2011-12-29,springer,2011,Dec,20,No,Thr,Yes,Normal,11.0,14.0,65.0,7.0,8,88,96,29
8595,2011-12-29,springer,2011,Dec,21,No,Thr,Yes,Moderate,11.0,14.0,61.0,9.0,8,60,68,29
8596,2011-12-29,springer,2011,Dec,22,No,Thr,Yes,Normal,11.0,14.0,65.0,9.0,7,48,55,29
8597,2011-12-29,springer,2011,Dec,23,No,Thr,Yes,Normal,12.0,15.0,65.0,11.0,1,44,45,29
8598,2011-12-30,springer,2011,Dec,0,No,Fri,Yes,Normal,11.0,14.0,70.0,9.0,4,26,30,30
8599,2011-12-30,springer,2011,Dec,1,No,Fri,Yes,Normal,11.0,14.0,65.0,6.0,9,11,20,30
8600,2011-12-30,springer,2011,Dec,2,No,Fri,Yes,Normal,10.0,13.0,70.0,7.0,2,10,12,30
8601,2011-12-30,springer,2011,Dec,3,No,Fri,Yes,Normal,10.0,13.0,70.0,7.0,0,6,6,30
8602,2011-12-30,springer,2011,Dec,4,No,Fri,Yes,Normal,10.0,13.0,70.0,6.0,0,2,2,30
8603,2011-12-30,springer,2011,Dec,5,No,Fri,Yes,Normal,9.0,13.0,75.0,6.0,0,10,10,30
8604,2011-12-30,springer,2011,Dec,6,No,Fri,Yes,Normal,10.0,13.0,70.0,6.0,1,31,32,30
8605,2011-12-30,springer,2011,Dec,7,No,Fri,Yes,Normal,10.0,13.0,75.0,6.0,3,92,95,30
8606,2011-12-30,springer,2011,Dec,8,No,Fri,Yes,Moderate,10.0,13.0,75.0,6.0,12,193,205,30
8607,2011-12-30,springer,2011,Dec,9,No,Fri,Yes,Normal,11.0,15.0,75.0,0.0,19,175,194,30
8608,2011-12-30,springer,2011,Dec,10,No,Fri,Yes,Normal,12.0,14.0,65.0,17.0,10,108,118,30
8609,2011-12-30,springer,2011,Dec,11,No,Fri,Yes,Normal,13.0,16.0,66.0,13.0,45,126,171,30
8610,2011-12-30,springer,2011,Dec,12,No,Fri,Yes,Normal,13.0,17.0,57.0,9.0,38,159,197,30
8611,2011-12-30,springer,2011,Dec,13,No,Fri,Yes,Moderate,15.0,17.0,53.0,9.0,53,154,207,30
8612,2011-12-30,springer,2011,Dec,14,No,Fri,Yes,Moderate,16.0,20.0,47.0,6.0,67,178,245,30
8613,2011-12-30,springer,2011,Dec,15,No,Fri,Yes,Normal,17.0,21.0,44.0,0.0,56,236,292,30
8614,2011-12-30,springer,2011,Dec,16,No,Fri,Yes,Normal,17.0,21.0,47.0,13.0,36,247,283,30
8615,2011-12-30,springer,2011,Dec,17,No,Fri,Yes,Normal,16.0,20.0,54.0,11.0,54,188,242,30
8616,2011-12-30,springer,2011,Dec,18,No,Fri,Yes,Normal,15.0,17.0,62.0,9.0,19,163,182,30
8617,2011-12-30,springer,2011,Dec,19,No,Fri,Yes,Moderate,14.0,15.0,49.0,28.0,16,96,112,30
8618,2011-12-30,springer,2011,Dec,20,No,Fri,Yes,Moderate,14.0,17.0,66.0,7.0,16,75,91,30
8619,2011-12-30,springer,2011,Dec,21,No,Fri,Yes,Moderate,15.0,18.0,66.0,7.0,11,84,95,30
8620,2011-12-30,springer,2011,Dec,22,No,Fri,Yes,Moderate,14.0,17.0,71.0,11.0,7,78,85,30
8621,2011-12-30,springer,2011,Dec,23,No,Fri,Yes,Moderate,15.0,17.0,66.0,17.0,13,60,73,30
8622,2011-12-31,springer,2011,Dec,0,No,Sat,No,Moderate,16.0,20.0,62.0,22.0,7,37,44,31
8623,2011-12-31,springer,2011,Dec,1,No,Sat,No,Moderate,16.0,20.0,62.0,19.0,4,31,35,31
8624,2011-12-31,springer,2011,Dec,2,No,Sat,No,Moderate,16.0,20.0,62.0,19.0,1,27,28,31
8625,2011-12-31,springer,2011,Dec,3,No,Sat,No,Moderate,16.0,20.0,62.0,19.0,1,17,18,31
8626,2011-12-31,springer,2011,Dec,4,No,Sat,No,Normal,16.0,20.0,71.0,15.0,1,9,10,31
8627,2011-12-31,springer,2011,Dec,5,No,Sat,No,Moderate,15.0,17.0,76.0,15.0,1,0,1,31
8628,2011-12-31,springer,2011,Dec,6,No,Sat,No,Moderate,16.0,20.0,71.0,6.0,1,5,6,31
8629,2011-12-31,springer,2011,Dec,7,No,Sat,No,Caution,16.0,20.0,76.0,0.0,6,13,19,31
8630,2011-12-31,springer,2011,Dec,8,No,Sat,No,Normal,14.0,17.0,81.0,9.0,7,42,49,31
8631,2011-12-31,springer,2011,Dec,9,No,Sat,No,Normal,16.0,20.0,76.0,0.0,18,72,90,31
8632,2011-12-31,springer,2011,Dec,10,No,Sat,No,Normal,16.0,20.0,76.0,11.0,20,108,128,31
8633,2011-12-31,springer,2011,Dec,11,No,Sat,No,Normal,17.0,21.0,71.0,11.0,65,152,217,31
8634,2011-12-31,springer,2011,Dec,12,No,Sat,No,Normal,21.0,25.0,39.0,20.0,93,180,273,31
8635,2011-12-31,springer,2011,Dec,13,No,Sat,No,Normal,20.0,24.0,42.0,32.0,108,205,313,31
8636,2011-12-31,springer,2011,Dec,14,No,Sat,No,Normal,19.0,23.0,51.0,22.0,115,185,300,31
8637,2011-12-31,springer,2011,Dec,15,No,Sat,No,Normal,19.0,23.0,47.0,32.0,89,164,253,31
8638,2011-12-31,springer,2011,Dec,16,No,Sat,No,Normal,18.0,22.0,51.0,26.0,52,143,195,31
8639,2011-12-31,springer,2011,Dec,17,No,Sat,No,Normal,17.0,21.0,54.0,13.0,28,101,129,31
8640,2011-12-31,springer,2011,Dec,18,No,Sat,No,Normal,17.0,21.0,54.0,9.0,13,80,93,31
8641,2011-12-31,springer,2011,Dec,19,No,Sat,No,Normal,17.0,21.0,54.0,15.0,19,73,92,31
8642,2011-12-31,springer,2011,Dec,20,No,Sat,No,Normal,17.0,21.0,54.0,15.0,8,63,71,31
8643,2011-12-31,springer,2011,Dec,21,No,Sat,No,Normal,16.0,20.0,58.0,13.0,2,50,52,31
8644,2011-12-31,springer,2011,Dec,22,No,Sat,No,Normal,16.0,20.0,62.0,9.0,2,36,38,31
8645,2011-12-31,springer,2011,Dec,23,No,Sat,No,Normal,15.0,19.0,66.0,0.0,4,27,31,31
8646,2012-01-01,springer,2012,Jan,0,No,Sun,No,Normal,15.0,19.0,66.0,0.0,5,43,48,01
8647,2012-01-01,springer,2012,Jan,1,No,Sun,No,Normal,15.0,17.0,66.0,9.0,15,78,93,01
8648,2012-01-01,springer,2012,Jan,2,No,Sun,No,Normal,13.0,17.0,76.0,0.0,16,59,75,01
8649,2012-01-01,springer,2012,Jan,3,No,Sun,No,Normal,12.0,17.0,81.0,0.0,11,41,52,01
8650,2012-01-01,springer,2012,Jan,4,No,Sun,No,Normal,11.0,15.0,81.0,6.0,0,8,8,01
8651,2012-01-01,springer,2012,Jan,5,No,Sun,No,Normal,11.0,14.0,81.0,7.0,0,5,5,01
8652,2012-01-01,springer,2012,Jan,6,No,Sun,No,Normal,11.0,14.0,93.0,9.0,1,1,2,01
8653,2012-01-01,springer,2012,Jan,7,No,Sun,No,Normal,11.0,13.0,93.0,11.0,1,6,7,01
8654,2012-01-01,springer,2012,Jan,8,No,Sun,No,Normal,11.0,14.0,87.0,7.0,4,10,14,01
8655,2012-01-01,springer,2012,Jan,9,No,Sun,No,Normal,11.0,14.0,93.0,7.0,13,27,40,01
8656,2012-01-01,springer,2012,Jan,10,No,Sun,No,Normal,12.0,16.0,81.0,7.0,18,52,70,01
8657,2012-01-01,springer,2012,Jan,11,No,Sun,No,Normal,14.0,17.0,76.0,9.0,40,98,138,01
8658,2012-01-01,springer,2012,Jan,12,No,Sun,No,Normal,16.0,20.0,62.0,19.0,58,143,201,01
8659,2012-01-01,springer,2012,Jan,13,No,Sun,No,Normal,17.0,21.0,58.0,19.0,82,141,223,01
8660,2012-01-01,springer,2012,Jan,14,No,Sun,No,Normal,18.0,22.0,54.0,20.0,120,147,267,01
8661,2012-01-01,springer,2012,Jan,15,No,Sun,No,Normal,19.0,23.0,51.0,20.0,101,164,265,01
8662,2012-01-01,springer,2012,Jan,16,No,Sun,No,Moderate,18.0,22.0,54.0,20.0,68,147,215,01
8663,2012-01-01,springer,2012,Jan,17,No,Sun,No,Moderate,20.0,23.0,48.0,11.0,36,75,111,01
8664,2012-01-01,springer,2012,Jan,18,No,Sun,No,Caution,19.0,23.0,59.0,17.0,25,81,106,01
8665,2012-01-01,springer,2012,Jan,19,No,Sun,No,Caution,17.0,21.0,67.0,26.0,20,85,105,01
8666,2012-01-01,springer,2012,Jan,20,No,Sun,No,Moderate,18.0,22.0,62.0,20.0,25,58,83,01
8667,2012-01-01,springer,2012,Jan,21,No,Sun,No,Moderate,18.0,22.0,67.0,17.0,10,61,71,01
8668,2012-01-01,springer,2012,Jan,22,No,Sun,No,Normal,19.0,23.0,55.0,28.0,13,53,66,01
8669,2012-01-01,springer,2012,Jan,23,No,Sun,No,Normal,18.0,22.0,51.0,20.0,4,25,29,01
8670,2012-01-02,springer,2012,Jan,0,Yes,Mon,No,Normal,16.0,20.0,40.0,31.0,8,31,39,02
8671,2012-01-02,springer,2012,Jan,1,Yes,Mon,No,Normal,15.0,17.0,43.0,28.0,1,11,12,02
8672,2012-01-02,springer,2012,Jan,2,Yes,Mon,No,Normal,15.0,16.0,34.0,30.0,1,6,7,02
8673,2012-01-02,springer,2012,Jan,4,Yes,Mon,No,Normal,11.0,13.0,45.0,22.0,0,4,4,02
8674,2012-01-02,springer,2012,Jan,5,Yes,Mon,No,Normal,11.0,13.0,45.0,22.0,1,3,4,02
8675,2012-01-02,springer,2012,Jan,6,Yes,Mon,No,Normal,11.0,11.0,41.0,26.0,0,14,14,02
8676,2012-01-02,springer,2012,Jan,7,Yes,Mon,No,Normal,10.0,11.0,32.0,26.0,0,16,16,02
8677,2012-01-02,springer,2012,Jan,8,Yes,Mon,No,Normal,10.0,11.0,35.0,17.0,2,51,53,02
8678,2012-01-02,springer,2012,Jan,9,Yes,Mon,No,Normal,10.0,13.0,35.0,0.0,15,53,68,02
8679,2012-01-02,springer,2012,Jan,10,Yes,Mon,No,Normal,11.0,12.0,35.0,19.0,20,89,109,02
8680,2012-01-02,springer,2012,Jan,11,Yes,Mon,No,Normal,11.0,11.0,35.0,32.0,33,142,175,02
8681,2012-01-02,springer,2012,Jan,12,Yes,Mon,No,Normal,11.0,14.0,36.0,17.0,41,161,202,02
8682,2012-01-02,springer,2012,Jan,13,Yes,Mon,No,Normal,12.0,14.0,36.0,20.0,26,150,176,02
8683,2012-01-02,springer,2012,Jan,14,Yes,Mon,No,Normal,12.0,14.0,36.0,28.0,10,141,151,02
8684,2012-01-02,springer,2012,Jan,15,Yes,Mon,No,Normal,11.0,12.0,38.0,30.0,29,139,168,02
8685,2012-01-02,springer,2012,Jan,16,Yes,Mon,No,Normal,11.0,11.0,35.0,28.0,10,144,154,02
8686,2012-01-02,springer,2012,Jan,17,Yes,Mon,No,Normal,11.0,11.0,35.0,26.0,17,136,153,02
8687,2012-01-02,springer,2012,Jan,18,Yes,Mon,No,Normal,11.0,12.0,33.0,17.0,13,113,126,02
8688,2012-01-02,springer,2012,Jan,19,Yes,Mon,No,Normal,10.0,11.0,38.0,15.0,4,89,93,02
8689,2012-01-02,springer,2012,Jan,20,Yes,Mon,No,Normal,10.0,11.0,41.0,15.0,5,83,88,02
8690,2012-01-02,springer,2012,Jan,21,Yes,Mon,No,Moderate,10.0,11.0,41.0,22.0,3,63,66,02
8691,2012-01-02,springer,2012,Jan,22,Yes,Mon,No,Moderate,9.0,11.0,44.0,19.0,3,36,39,02
8692,2012-01-02,springer,2012,Jan,23,Yes,Mon,No,Normal,9.0,11.0,44.0,17.0,2,32,34,02
8693,2012-01-03,springer,2012,Jan,0,No,Tue,Yes,Normal,8.0,10.0,51.0,17.0,0,13,13,03
8694,2012-01-03,springer,2012,Jan,1,No,Tue,Yes,Normal,7.0,9.0,55.0,15.0,1,5,6,03
8695,2012-01-03,springer,2012,Jan,2,No,Tue,Yes,Normal,7.0,8.0,51.0,17.0,0,3,3,03
8696,2012-01-03,springer,2012,Jan,3,No,Tue,Yes,Normal,7.0,7.0,55.0,19.0,0,2,2,03
8697,2012-01-03,springer,2012,Jan,4,No,Tue,Yes,Normal,7.0,8.0,55.0,17.0,0,5,5,03
8698,2012-01-03,springer,2012,Jan,5,No,Tue,Yes,Normal,6.0,7.0,54.0,13.0,0,12,12,03
8699,2012-01-03,springer,2012,Jan,6,No,Tue,Yes,Normal,6.0,6.0,59.0,19.0,4,81,85,03
8700,2012-01-03,springer,2012,Jan,7,No,Tue,Yes,Normal,6.0,6.0,59.0,17.0,2,168,170,03
8701,2012-01-03,springer,2012,Jan,8,No,Tue,Yes,Normal,7.0,7.0,55.0,19.0,5,349,354,03
8702,2012-01-03,springer,2012,Jan,9,No,Tue,Yes,Normal,7.0,7.0,50.0,19.0,8,145,153,03
8703,2012-01-03,springer,2012,Jan,10,No,Tue,Yes,Normal,7.0,6.0,47.0,31.0,5,55,60,03
8704,2012-01-03,springer,2012,Jan,11,No,Tue,Yes,Normal,7.0,7.0,37.0,32.0,12,63,75,03
8705,2012-01-03,springer,2012,Jan,12,No,Tue,Yes,Normal,7.0,7.0,37.0,32.0,4,70,74,03
8706,2012-01-03,springer,2012,Jan,13,No,Tue,Yes,Normal,7.0,6.0,34.0,32.0,5,68,73,03
8707,2012-01-03,springer,2012,Jan,14,No,Tue,Yes,Normal,7.0,6.0,43.0,32.0,7,72,79,03
8708,2012-01-03,springer,2012,Jan,15,No,Tue,Yes,Normal,7.0,6.0,37.0,28.0,9,68,77,03
